Datetime,Info
2024-06-06 22:21:48,dec-end-outch512-inch448-facttucker-r0.5-wh2-ind2s
2024-06-06 22:23:00,dec-start-outch512-inch448-facttucker-r0.75-wh2-ind1s
2024-06-06 22:48:13,dec-end-outch512-inch448-facttucker-r0.75-wh2-ind1s
2024-06-06 22:50:00,dec-start-outch512-inch448-facttucker-r0.75-wh2-ind2s
2024-06-06 23:15:31,dec-end-outch512-inch448-facttucker-r0.75-wh2-ind2s
2024-06-06 23:17:00,dec-start-outch512-inch448-facttucker-r0.9-wh2-ind1s
2024-06-06 23:46:50,dec-end-outch512-inch448-facttucker-r0.9-wh2-ind1s
2024-06-06 23:48:00,dec-start-outch512-inch448-facttucker-r0.9-wh2-ind2s
2024-06-07 00:17:44,dec-end-outch512-inch448-facttucker-r0.9-wh2-ind2s
2024-06-07 00:19:00,dec-start-outch512-inch448-facttucker-r0.1-wh4-ind1s
2024-06-07 00:26:26,dec-end-outch512-inch448-facttucker-r0.1-wh4-ind1s
2024-06-07 00:28:00,dec-start-outch512-inch448-facttucker-r0.1-wh4-ind2s
2024-06-07 00:35:25,dec-end-outch512-inch448-facttucker-r0.1-wh4-ind2s
2024-06-07 00:37:00,dec-start-outch512-inch448-facttucker-r0.25-wh4-ind1s
2024-06-07 00:51:31,dec-end-outch512-inch448-facttucker-r0.25-wh4-ind1s
2024-06-07 00:53:00,dec-start-outch512-inch448-facttucker-r0.25-wh4-ind2s
2024-06-07 01:07:28,dec-end-outch512-inch448-facttucker-r0.25-wh4-ind2s
2024-06-07 01:09:00,dec-start-outch512-inch448-facttucker-r0.5-wh4-ind1s
2024-06-07 01:34:33,dec-end-outch512-inch448-facttucker-r0.5-wh4-ind1s
2024-06-07 01:36:00,dec-start-outch512-inch448-facttucker-r0.5-wh4-ind2s
2024-06-07 02:01:28,dec-end-outch512-inch448-facttucker-r0.5-wh4-ind2s
2024-06-07 02:03:00,dec-start-outch512-inch448-facttucker-r0.75-wh4-ind1s
2024-06-07 02:41:02,dec-end-outch512-inch448-facttucker-r0.75-wh4-ind1s
2024-06-07 02:43:00,dec-start-outch512-inch448-facttucker-r0.75-wh4-ind2s
2024-06-07 03:20:48,dec-end-outch512-inch448-facttucker-r0.75-wh4-ind2s
2024-06-07 03:22:00,dec-start-outch512-inch448-facttucker-r0.9-wh4-ind1s
2024-06-07 04:08:09,dec-end-outch512-inch448-facttucker-r0.9-wh4-ind1s
2024-06-07 04:10:00,dec-start-outch512-inch448-facttucker-r0.9-wh4-ind2s
2024-06-07 04:56:27,dec-end-outch512-inch448-facttucker-r0.9-wh4-ind2s
