Datetime,Info
2024-06-03 04:30:44,dec-end-outch512-inch384-factcp-r0.75-wh4-kernel1-ind0s
2024-06-03 04:32:00,dec-start-outch512-inch384-factcp-r0.75-wh4-kern1-ind1s
2024-06-03 05:16:47,dec-end-outch512-inch384-factcp-r0.75-wh4-kernel1-ind1s
2024-06-03 05:18:00,dec-start-outch512-inch384-factcp-r0.75-wh4-kern1-ind2s
2024-06-03 06:02:46,dec-end-outch512-inch384-factcp-r0.75-wh4-kernel1-ind2s
2024-06-03 06:04:00,dec-start-outch512-inch384-factcp-r0.9-wh4-kern1-ind0s
2024-06-03 06:57:21,dec-end-outch512-inch384-factcp-r0.9-wh4-kernel1-ind0s
2024-06-03 06:59:00,dec-start-outch512-inch384-factcp-r0.9-wh4-kern1-ind1s
2024-06-03 07:52:18,dec-end-outch512-inch384-factcp-r0.9-wh4-kernel1-ind1s
2024-06-03 07:54:00,dec-start-outch512-inch384-factcp-r0.9-wh4-kern1-ind2s
2024-06-03 08:47:14,dec-end-outch512-inch384-factcp-r0.9-wh4-kernel1-ind2s
2024-06-03 08:49:00,dec-start-outch512-inch384-facttucker-r0.1-wh4-kern1-ind0s
2024-06-03 08:52:47,dec-end-outch512-inch384-facttucker-r0.1-wh4-kernel1-ind0s
2024-06-03 08:56:00,bas-start-outch512-inch384-wh4-kernel1-ind1s
2024-06-03 09:02:23,bas-end-outch512-inch384-wh4-kernel1-ind1s
2024-06-03 09:04:00,bas-start-outch512-inch384-wh4-kernel1-ind2s
2024-06-03 09:10:22,bas-end-outch512-inch384-wh4-kernel1-ind2s
2024-06-03 09:12:00,bas-start-outch512-inch384-wh4-kernel3-ind1s
2024-06-03 09:35:47,bas-end-outch512-inch384-wh4-kernel3-ind1s
2024-06-03 09:37:00,bas-start-outch512-inch384-wh4-kernel3-ind2s
2024-06-03 10:00:47,bas-end-outch512-inch384-wh4-kernel3-ind2s
2024-06-03 10:02:00,bas-start-outch512-inch384-wh4-kernel5-ind1s
2024-06-03 10:37:47,bas-end-outch512-inch384-wh4-kernel5-ind1s
2024-06-03 10:39:00,bas-start-outch512-inch384-wh4-kernel5-ind2s
2024-06-03 11:14:54,bas-end-outch512-inch384-wh4-kernel5-ind2s
2024-06-03 11:16:00,dec-start-outch512-inch384-factcp-r0.1-wh4-kern1-ind0s
2024-06-08 00:28:00,dec-start-outch512-inch384-facttucker-r0.1-wh4-kern1-ind0s
2024-06-08 00:31:32,dec-end-outch512-inch384-facttucker-r0.1-wh4-kernel1-ind0s
2024-06-08 00:33:00,dec-start-outch512-inch384-facttucker-r0.1-wh4-kern1-ind1s
2024-06-08 00:36:31,dec-end-outch512-inch384-facttucker-r0.1-wh4-kernel1-ind1s
2024-06-08 00:38:00,dec-start-outch512-inch384-facttucker-r0.1-wh4-kern1-ind2s
2024-06-08 00:41:33,dec-end-outch512-inch384-facttucker-r0.1-wh4-kernel1-ind2s
